dataset,context,embedding,method,fold_id,pearson_r,mse,sign_acc,n_train,n_test
adamson,dataset::all,scconcept,frozen_backbone_trainable_head,0,0.0036517538130283,1.0992904901504517,0.4947916666666667,60,15
adamson,dataset::all,scconcept,frozen_backbone_trainable_head,1,-0.0571374297142028,0.8667876124382019,0.4736979166666666,60,15
adamson,dataset::all,scconcept,frozen_backbone_trainable_head,2,0.0483316108584404,1.2110613584518433,0.503125,60,15
adamson,dataset::all,scconcept,frozen_backbone_trainable_head,3,-0.041515564918518,0.6233243942260742,0.4739583333333333,60,15
adamson,dataset::all,scconcept,frozen_backbone_trainable_head,4,-0.0097438627233107,2.4508352279663086,0.49453125,60,15
adamson,dataset::all,scconcept_encoded,frozen_linear,0,0.0586513989605009,1.9773635864257808,0.54609375,60,15
adamson,dataset::all,scconcept_encoded,frozen_linear,1,-0.0280358316997687,1.527311086654663,0.5065104166666666,60,15
adamson,dataset::all,scconcept_encoded,frozen_linear,2,-0.1040155045688152,2.2641921043396,0.4549479166666667,60,15
adamson,dataset::all,scconcept_encoded,frozen_linear,3,-0.0381001544495423,1.7166974544525146,0.4932291666666666,60,15
adamson,dataset::all,scconcept_encoded,frozen_linear,4,0.0771960483243068,3.27709698677063,0.5484375,60,15
adamson,dataset::all,scconcept_encoded,frozen_mlp,0,-0.0089379804829756,1.7707215547561646,0.5096354166666667,60,15
adamson,dataset::all,scconcept_encoded,frozen_mlp,1,0.0060012063632408,1.369986057281494,0.4940104166666667,60,15
adamson,dataset::all,scconcept_encoded,frozen_mlp,2,-0.0091355646649996,1.7853505611419678,0.50078125,60,15
adamson,dataset::all,scconcept_encoded,frozen_mlp,3,-0.0711633654932181,1.1198482513427734,0.4953125,60,15
adamson,dataset::all,scconcept_encoded,frozen_mlp,4,0.0466244774560133,2.837897062301636,0.5239583333333333,60,15
adamson,dataset::all,scconcept_encoded,frozen_backbone_trainable_head,0,-0.0107004261265198,1.6669387817382812,0.4903645833333333,60,15
adamson,dataset::all,scconcept_encoded,frozen_backbone_trainable_head,1,0.0555472078422705,1.1526005268096924,0.5052083333333334,60,15
adamson,dataset::all,scconcept_encoded,frozen_backbone_trainable_head,2,0.0213033060232798,1.4349762201309204,0.5166666666666667,60,15
adamson,dataset::all,scconcept_encoded,frozen_backbone_trainable_head,3,-0.1208740659058094,0.8906672596931458,0.4690104166666666,60,15
adamson,dataset::all,scconcept_encoded,frozen_backbone_trainable_head,4,0.0668535232543945,2.7323617935180664,0.5471354166666667,60,15
adamson,dataset::all,cl_scratch_v5,frozen_linear,0,0.0403514947742223,1.4976140260696411,0.4963541666666666,60,15
adamson,dataset::all,cl_scratch_v5,frozen_linear,1,0.1695997528731823,1.0857651233673096,0.5583333333333333,60,15
adamson,dataset::all,cl_scratch_v5,frozen_linear,2,0.2361112048228581,1.3385676145553589,0.5729166666666666,60,15
adamson,dataset::all,cl_scratch_v5,frozen_linear,3,0.1864607055981954,0.9082688689231871,0.565625,60,15
adamson,dataset::all,cl_scratch_v5,frozen_linear,4,0.1548145491629839,1.9573216438293457,0.53046875,60,15
adamson,dataset::all,cl_scratch_v5,frozen_mlp,0,0.0363151241093874,1.440803050994873,0.5200520833333333,60,15
adamson,dataset::all,cl_scratch_v5,frozen_mlp,1,0.1821484292546908,0.9137877225875854,0.5739583333333333,60,15
adamson,dataset::all,cl_scratch_v5,frozen_mlp,2,0.2606207596759001,1.172766089439392,0.6002604166666666,60,15
adamson,dataset::all,cl_scratch_v5,frozen_mlp,3,0.1895425190528233,0.6999095678329468,0.5723958333333333,60,15
adamson,dataset::all,cl_scratch_v5,frozen_mlp,4,0.1840793941790859,1.7959197759628296,0.58046875,60,15
adamson,dataset::all,cl_scratch_v5,frozen_backbone_trainable_head,0,0.0518354876587788,1.1977074146270752,0.5265625,60,15
adamson,dataset::all,cl_scratch_v5,frozen_backbone_trainable_head,1,0.1897128159801165,0.907724916934967,0.5736979166666667,60,15
adamson,dataset::all,cl_scratch_v5,frozen_backbone_trainable_head,2,0.2732750768462816,1.1744320392608645,0.61796875,60,15
adamson,dataset::all,cl_scratch_v5,frozen_backbone_trainable_head,3,0.2276034832000732,0.6291147470474243,0.5903645833333333,60,15
adamson,dataset::all,cl_scratch_v5,frozen_backbone_trainable_head,4,0.2317140251398086,1.783375859260559,0.5744791666666667,60,15
dixit,dataset::all,minus,frozen_linear,0,0.9622790813446044,0.8956947326660156,0.99609375,18,1
dixit,dataset::all,minus,frozen_linear,1,-0.9520201683044434,1.9238548278808596,0.00390625,18,1
dixit,dataset::all,minus,frozen_linear,2,0.9872764945030212,0.2087754905223846,1.0,18,1
dixit,dataset::all,minus,frozen_linear,3,0.9844776391983032,0.0231206342577934,1.0,18,1
dixit,dataset::all,minus,frozen_linear,4,0.962466597557068,0.6493380069732666,1.0,18,1
dixit,dataset::all,minus,frozen_linear,5,-0.9801365733146667,2.163410186767578,0.00390625,18,1
dixit,dataset::all,minus,frozen_linear,6,0.9193900227546692,0.5744531154632568,0.99609375,18,1
dixit,dataset::all,minus,frozen_linear,7,-0.9151744842529296,1.8321478366851809,0.015625,18,1
dixit,dataset::all,minus,frozen_linear,8,0.9834258556365968,0.5258371829986572,1.0,18,1
dixit,dataset::all,minus,frozen_linear,9,0.987602710723877,0.2842968106269836,1.0,18,1
dixit,dataset::all,minus,frozen_linear,10,-0.9858670234680176,2.3282406330108643,0.0,18,1
dixit,dataset::all,minus,frozen_linear,11,0.9859763383865356,0.3898513913154602,1.0,18,1
dixit,dataset::all,minus,frozen_linear,12,0.9895607829093932,0.0906178578734397,1.0,18,1
dixit,dataset::all,minus,frozen_linear,13,0.9937032461166382,0.0204397775232791,1.0,18,1
dixit,dataset::all,minus,frozen_linear,14,-0.8686624765396118,1.1853456497192385,0.0390625,18,1
dixit,dataset::all,minus,frozen_linear,15,0.9721455574035645,0.0769786834716796,1.0,18,1
dixit,dataset::all,minus,frozen_linear,16,0.9807046055793762,0.1458722054958343,1.0,18,1
dixit,dataset::all,minus,frozen_linear,17,-0.9815958738327026,3.798295021057129,0.0,18,1
dixit,dataset::all,minus,frozen_linear,18,0.986414909362793,0.0820734500885009,1.0,18,1
dixit,dataset::all,baseline,frozen_linear,0,0.9827615022659302,0.6972895264625549,0.99609375,18,1
dixit,dataset::all,baseline,frozen_linear,1,0.98113214969635,0.5399034023284912,1.0,18,1
dixit,dataset::all,baseline,frozen_linear,2,0.9794689416885376,0.6565757989883423,1.0,18,1
dixit,dataset::all,baseline,frozen_linear,3,0.8265742659568787,0.4953187108039856,0.93359375,18,1
dixit,dataset::all,baseline,frozen_linear,4,0.8490070104598999,1.017870306968689,0.97265625,18,1
dixit,dataset::all,baseline,frozen_linear,5,-0.9624046087265016,2.2678518295288086,0.0,18,1
dixit,dataset::all,baseline,frozen_linear,6,0.921891987323761,0.7992085218429565,0.99609375,18,1
dixit,dataset::all,baseline,frozen_linear,7,-0.2159157842397689,1.394498586654663,0.37890625,18,1
dixit,dataset::all,baseline,frozen_linear,8,0.9908548593521118,0.1992620527744293,1.0,18,1
dixit,dataset::all,baseline,frozen_linear,9,-0.9916195273399352,4.176182746887207,0.0,18,1
dixit,dataset::all,baseline,frozen_linear,10,-0.9748427271842957,1.9843281507492063,0.0,18,1
dixit,dataset::all,baseline,frozen_linear,11,0.9899747371673584,0.0990769416093826,1.0,18,1
dixit,dataset::all,baseline,frozen_linear,12,0.9917200207710266,0.0640683695673942,1.0,18,1
dixit,dataset::all,baseline,frozen_linear,13,0.9936214685440063,0.0288289077579975,1.0,18,1
dixit,dataset::all,baseline,frozen_linear,14,0.989834189414978,0.0845106616616249,1.0,18,1
dixit,dataset::all,baseline,frozen_linear,15,0.9723058342933656,0.1399102658033371,1.0,18,1
dixit,dataset::all,baseline,frozen_linear,16,0.975261092185974,0.238111212849617,1.0,18,1
dixit,dataset::all,baseline,frozen_linear,17,-0.9803351163864136,3.348284721374512,0.0,18,1
dixit,dataset::all,baseline,frozen_linear,18,0.9875529408454896,0.0441487692296505,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,0,0.9883593320846558,0.4314518570899963,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,1,-0.9849434494972228,2.300218105316162,0.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,2,0.9611549973487854,0.945810854434967,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,3,-0.9791350960731506,0.9064547419548036,0.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,4,0.9684524536132812,0.8486590385437012,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,5,-0.9867907762527466,2.268958568572998,0.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,6,0.9301415681838988,0.2354008555412292,0.99609375,18,1
dixit,dataset::all,scGPT_human,frozen_linear,7,0.9914656281471252,0.3976057767868042,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,8,0.988367795944214,0.4688891470432281,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,9,-0.985987901687622,1.6089675426483154,0.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,10,-0.9942875504493712,2.471885204315185,0.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,11,0.9884414076805116,0.4614448249340057,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,12,0.9909601211547852,0.1103948280215263,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,13,0.9951874017715454,0.0755818784236908,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,14,0.959985852241516,0.6853030920028687,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,15,0.9735464453697203,0.1224444583058357,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,16,0.9823938608169556,0.1816215813159942,1.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,17,-0.981985569000244,2.7716593742370605,0.0,18,1
dixit,dataset::all,scGPT_human,frozen_linear,18,0.98522686958313,0.0848981738090515,1.0,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,0,0.9887515306472778,0.1650435179471969,1.0,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,1,0.9193925857543944,0.8644963502883911,0.9921875,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,2,0.9690852165222168,0.6300906538963318,0.99609375,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,3,0.904156506061554,0.4257287979125976,0.9921875,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,4,0.7984285950660706,1.1123254299163818,0.94140625,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,5,-0.7273254990577698,1.5078492164611816,0.1171875,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,6,0.9290406703948976,0.3236238956451416,0.99609375,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,7,0.9815804958343506,0.1992862224578857,1.0,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,8,0.9884127378463744,0.3959446251392364,1.0,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,9,0.1595368832349777,1.0183018445968628,0.671875,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,10,-0.0055039506405591,1.0202291011810305,0.48046875,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,11,0.9907428622245787,0.0187259297817945,1.0,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,12,0.9874330759048462,0.133601427078247,1.0,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,13,0.99416321516037,0.0617267936468124,1.0,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,14,0.9014773368835448,0.6401225328445435,0.9765625,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,15,0.9755992293357848,0.04400085657835,1.0,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,16,0.9827855825424194,0.0345732346177101,1.0,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,17,-0.9819241762161256,4.047764778137207,0.0,18,1
dixit,dataset::all,v4_bias_rec_best,frozen_linear,18,0.9841070175170898,0.1780237704515457,1.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,0,0.9894893169403076,0.3831609785556793,1.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,1,0.9617899656295776,0.842534065246582,1.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,2,0.9616928100585938,0.8890768885612488,1.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,3,-0.5203635692596436,0.749948263168335,0.22265625,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,4,0.8600890040397644,1.0003453493118286,0.96875,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,5,-0.9763831496238708,2.462615489959717,0.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,6,0.9295589923858644,0.2388791888952255,0.99609375,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,7,0.9728723764419556,0.7646120190620422,1.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,8,0.9495493173599244,0.7533837556838989,1.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,9,-0.9897589683532716,3.976466417312622,0.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,10,0.6451753973960876,0.8998618721961975,0.82421875,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,11,0.9888160228729248,0.0221043080091476,1.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,12,0.978317379951477,0.4649638235569,1.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,13,0.9937073588371276,0.0623880326747894,1.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,14,-0.8256468772888184,1.28231680393219,0.0546875,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,15,0.9729551672935486,0.0956107601523399,1.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,16,0.9821988344192504,0.0815498977899551,1.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,17,-0.9814563989639282,2.747673511505127,0.0,18,1
dixit,dataset::all,v4_plain_best,frozen_linear,18,0.9874440431594848,0.0263169575482606,1.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,0,0.978050947189331,0.5847773551940918,1.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,1,-0.8682308197021484,1.7092831134796145,0.02734375,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,2,0.9439269304275512,0.8431880474090576,1.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,3,-0.9860501289367676,2.0780763626098637,0.00390625,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,4,0.989592432975769,0.3677529692649841,1.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,5,-0.9852370023727416,2.442577362060547,0.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,6,0.9295016527175904,0.5424249172210693,0.99609375,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,7,0.988968014717102,0.2981128096580505,1.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,8,0.9606634378433228,0.8153007626533508,1.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,9,-0.988808274269104,3.307222843170166,0.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,10,-0.9912534952163696,2.107635021209717,0.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,11,0.9865770936012268,0.148683950304985,1.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,12,0.992196559906006,0.0200441144406795,1.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,13,0.992923378944397,0.0333983488380909,1.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,14,0.9240862727165222,0.7327275276184082,0.99609375,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,15,0.9732372760772704,0.0481271967291832,1.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,16,0.9665611386299132,0.3228386640548706,1.0,18,1
dixit,dataset::all,v4_type_pe_best,frozen_linear,17,-0.98197603225708,3.965109348297119,0.0,18,1
